timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537671332.993520,-0.532304,0.406497,-3.132570,-2.354768,0.264278,0.900501,-0.466163,-0.395394,-0.791426,-0.041558,-0.267905,0.024748,-36.098747,-14.651524,-11.708374,,,,,,,
1537671333.003500,-0.526979,0.379460,-3.135812,-2.525421,0.441950,1.179054,-0.467149,-0.370419,-0.802846,-0.021193,-0.241031,0.004293,-36.353085,-13.427835,-11.981293,,,,,,,
1537671333.013479,-0.521677,0.350383,-3.137328,-2.609347,0.484480,1.383501,-0.468057,-0.343258,-0.814308,0.000711,-0.228016,-0.023598,-36.353085,-13.427835,-11.981293,,,,,,,
1537671333.023458,-0.516525,0.320302,-3.137280,-2.604258,0.542458,1.542521,-0.468744,-0.314853,-0.825316,0.010324,-0.196637,-0.005769,-36.841961,-11.642853,-12.447357,,,,,,,
1537671333.033437,-0.510182,0.290412,-3.135360,-2.480947,0.756661,1.655063,-0.467888,-0.286347,-0.836114,0.021476,-0.162582,0.059213,-36.841961,-11.642853,-12.447357,,,,,,,
1537671333.043386,-0.501147,0.262199,-3.131686,-2.237109,1.104599,1.695544,-0.464012,-0.259205,-0.847057,0.028724,-0.121517,0.136593,-36.836723,-9.474831,-13.248199,,,,,,,
1537671333.053365,-0.488624,0.236755,-3.126248,-1.903979,1.478603,1.663902,-0.456316,-0.234550,-0.858348,0.032900,-0.069314,0.205409,-36.836723,-9.474831,-13.248199,,,,,,,
,,,,,,,,,,,,,,,,42.293119,-71.262747,45.973755,0.530000,91.054688,1537671332.995870,
1537671333.063345,-0.473926,0.215202,-3.119584,-1.508728,1.647095,1.545279,-0.445856,-0.213545,-0.869259,0.033197,-0.024599,0.227901,-36.424225,-7.444101,-14.407227,,,,,,,
1537671333.073324,-0.459034,0.198444,-3.111968,-1.042025,1.642143,1.379188,-0.434387,-0.197144,-0.878887,0.030013,0.004120,0.210964,-36.424225,-7.444101,-14.407227,,,,,,,
