timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537671404.929963,-0.102603,0.037701,-2.392937,-0.273522,1.651059,1.919276,-0.102350,-0.037692,-0.994034,-0.139334,0.023517,0.036637,-25.190533,8.707456,-34.732147,,,,,,,
1537671404.939942,-0.091900,0.034848,-2.373922,-0.032338,0.968663,1.941574,-0.091715,-0.034841,-0.995176,-0.061133,0.038061,0.036710,-23.620049,9.553562,-35.343201,,,,,,,
1537671404.949922,-0.087573,0.035115,-2.354806,0.274816,0.354085,1.888374,-0.087407,-0.035108,-0.995554,-0.006740,0.049527,0.039179,-23.620049,9.553562,-35.343201,,,,,,,
1537671404.959901,-0.088306,0.038440,-2.336489,0.562556,-0.116366,1.785816,-0.088126,-0.038430,-0.995368,0.024863,0.074075,0.051047,-22.704672,10.472406,-35.638000,,,,,,,
1537671404.969880,-0.092697,0.044242,-2.319319,0.787348,-0.440372,1.610181,-0.092474,-0.044228,-0.994732,0.052939,0.110268,0.063702,-22.704672,10.472406,-35.638000,,,,,,,
1537671404.979829,-0.098952,0.051909,-2.304526,0.946173,-0.577363,1.353938,-0.098658,-0.051885,-0.993768,0.078959,0.135534,0.081384,-22.990759,10.592445,-35.469788,,,,,,,
1537671404.989808,-0.104866,0.060879,-2.292256,1.038828,-0.490965,1.051202,-0.104480,-0.060842,-0.992664,0.083331,0.152547,0.089298,-22.990759,10.592445,-35.469788,,,,,,,
1537671404.999787,-0.109214,0.070379,-2.283133,1.039913,-0.333618,0.750025,-0.108727,-0.070321,-0.991581,0.082986,0.159082,0.091328,-23.626736,10.387922,-35.488342,,,,,,,
1537671405.009767,-0.111650,0.079263,-2.276494,0.919996,-0.145616,0.504731,-0.111068,-0.079180,-0.990653,0.086013,0.150454,0.077308,-23.626736,10.387922,-35.488342,,,,,,,
1537671405.019746,-0.111898,0.086383,-2.272148,0.699183,0.062293,0.330383,-0.111248,-0.086275,-0.990040,0.072811,0.134386,0.043721,-24.290598,10.195238,-35.391632,,,,,,,
1537671405.029725,-0.110421,0.090990,-2.269206,0.415743,0.201263,0.216604,-0.109741,-0.090864,-0.989798,0.051086,0.106657,0.007208,-24.290598,10.195238,-35.391632,,,,,,,
1537671405.039704,-0.108231,0.092396,-2.267306,0.075730,0.243567,0.193344,-0.107559,-0.092264,-0.989908,0.021804,0.070429,-0.029791,-24.796133,9.995950,-35.262665,,,,,,,
1537671405.049684,-0.106042,0.090389,-2.265136,-0.256707,0.233711,0.257713,-0.105412,-0.090266,-0.990323,-0.015880,0.045817,-0.060794,-24.796133,9.995950,-35.262665,,,,,,,
,,,,,,,,,,,,,,,,42.293103,-71.262706,52.330383,0.820000,245.039062,1537671404.995039,
1537671405.059663,-0.104278,0.085459,-2.262376,-0.522554,0.191602,0.380122,-0.103710,-0.085355,-0.990938,-0.044972,0.016508,-0.060224,-25.717953,10.416499,-35.048492,,,,,,,
1537671405.069642,-0.102956,0.078373,-2.258110,-0.700130,0.161918,0.537160,-0.102458,-0.078293,-0.991651,-0.067357,-0.015610,-0.052340,-25.717953,10.416499,-35.048492,,,,,,,
1537671405.079591,-0.101907,0.070238,-2.252456,-0.761598,0.141284,0.716179,-0.101480,-0.070180,-0.992359,-0.088538,-0.031382,-0.042187,-26.581820,11.431574,-35.021942,,,,,,,
1537671405.089570,-0.101627,0.061980,-2.244698,-0.731576,0.050787,0.904307,-0.101258,-0.061941,-0.992930,-0.089752,-0.039942,-0.024373,-26.581820,11.431574,-35.021942,,,,,,,
1537671405.099549,-0.102703,0.054371,-2.235385,-0.629964,-0.087120,1.067256,-0.102371,-0.054344,-0.993261,-0.065522,-0.041755,-0.011729,-27.831631,12.034868,-35.037598,,,,,,,
1537671405.109529,-0.104998,0.048197,-2.224462,-0.452014,-0.199927,1.174025,-0.104683,-0.048179,-0.993338,-0.039909,-0.030068,0.004431,-27.831631,12.034868,-35.037598,,,,,,,
1537671405.119508,-0.108038,0.044340,-2.212998,-0.191188,-0.265265,1.217151,-0.107722,-0.044325,-0.993192,-0.016378,-0.023592,0.031599,-28.882816,12.734859,-34.933075,,,,,,,
1537671405.129487,-0.111513,0.043454,-2.200775,0.129733,-0.305360,1.229627,-0.111177,-0.043440,-0.992851,0.014253,-0.024812,0.065605,-28.882816,12.734859,-34.933075,,,,,,,
1537671405.139466,-0.115298,0.045875,-2.188236,0.469775,-0.319894,1.258196,-0.114922,-0.045859,-0.992315,0.045235,-0.026224,0.097555,-30.323372,13.082696,-34.668304,,,,,,,
1537671405.149446,-0.118586,0.050982,-2.174451,0.725399,-0.234595,1.331031,-0.118154,-0.050960,-0.991687,0.056158,-0.028935,0.111880,-30.323372,13.082696,-34.668304,,,,,,,
1537671405.159425,-0.120645,0.057322,-2.159876,0.823061,-0.085419,1.429618,-0.120155,-0.057291,-0.991101,0.029655,-0.037573,0.097012,-31.036871,12.474872,-34.499146,,,,,,,
1537671405.169404,-0.121127,0.063376,-2.143831,0.776536,0.091261,1.551941,-0.120588,-0.063334,-0.990680,-0.021959,-0.049673,0.064639,-31.036871,12.474872,-34.499146,,,,,,,
1537671405.179353,-0.120630,0.068243,-2.127120,0.662624,0.174320,1.664384,-0.120058,-0.068190,-0.990422,-0.067000,-0.037569,0.025472,-31.469648,11.798582,-34.743896,,,,,,,
1537671405.189332,-0.120658,0.072153,-2.109661,0.583267,0.090432,1.683248,-0.120052,-0.072091,-0.990147,-0.082752,-0.002723,-0.015835,-31.469648,11.798582,-34.743896,,,,,,,
1537671405.199311,-0.122326,0.075775,-2.093182,0.563246,-0.093283,1.602196,-0.121671,-0.075703,-0.989679,-0.062686,0.011082,-0.038305,-32.109604,11.032553,-35.168091,,,,,,,
1537671405.209291,-0.126159,0.079568,-2.077414,0.572229,-0.314591,1.488252,-0.125426,-0.079485,-0.988914,-0.012483,0.007112,-0.036767,-32.109604,11.032553,-35.168091,,,,,,,
1537671405.219270,-0.132104,0.083261,-2.063026,0.549022,-0.526069,1.396539,-0.131264,-0.083165,-0.987853,0.026237,-0.001460,-0.027314,-32.651695,10.259549,-35.783142,,,,,,,
1537671405.229249,-0.139258,0.086354,-2.048958,0.473635,-0.599478,1.335355,-0.138291,-0.086247,-0.986629,0.057221,-0.023434,-0.010640,-32.651695,10.259549,-35.783142,,,,,,,
1537671405.239228,-0.145104,0.088107,-2.035638,0.317858,-0.408741,1.276666,-0.144035,-0.087993,-0.985653,0.085182,-0.052373,0.001751,-33.223885,9.333407,-36.675415,,,,,,,
1537671405.249208,-0.147859,0.087903,-2.023274,0.104993,-0.077872,1.202576,-0.146752,-0.087790,-0.985270,0.072518,-0.056360,-0.007864,-33.223885,9.333407,-36.675415,,,,,,,
