timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537388377.149338,0.220475,0.355623,-2.699080,0.247546,2.760770,0.361487,0.205009,-0.348174,-0.914738,0.082222,-0.014710,0.030109,3.711708,28.863022,-21.062073,,,,,,,
,,,,,,,,,,,,,,,,42.293370,-71.263537,62.263293,0.913352,284.231164,1537388376.998568,
1537388377.159348,0.247565,0.358133,-2.695934,0.143051,2.806385,0.330832,0.229497,-0.350526,-0.907999,-0.028890,0.028871,0.039819,3.711708,28.863022,-21.062073,,,,,,,
1537388377.169388,0.273715,0.359044,-2.693295,-0.016290,2.658317,0.231189,0.253073,-0.351379,-0.901380,-0.081244,0.059127,0.014081,16.041359,29.557693,-22.798767,,,,,,,
1537388377.179428,0.298675,0.358425,-2.691637,-0.125380,2.505828,0.095489,0.275554,-0.350800,-0.894991,-0.072551,0.034424,0.048830,16.041359,29.557693,-22.798767,,,,,,,
1537388377.189469,0.321509,0.357080,-2.691078,-0.144661,2.206210,-0.020984,0.296066,-0.349540,-0.888913,-0.042969,-0.033914,0.126477,32.892021,30.323792,-20.039673,,,,,,,
1537388377.199478,0.340017,0.355714,-2.691537,-0.100712,1.688002,-0.099916,0.312625,-0.348260,-0.883731,-0.010424,-0.094184,0.150393,32.892021,30.323792,-20.039673,,,,,,,
1537388377.209519,0.352634,0.355000,-2.692728,0.004089,1.059091,-0.134270,0.323835,-0.347591,-0.879949,0.005098,-0.117330,0.122198,51.605423,32.227608,-10.618164,,,,,,,
1537388377.219558,0.359678,0.355765,-2.694364,0.170331,0.525642,-0.099211,0.329932,-0.348308,-0.877397,-0.019446,-0.083180,0.117845,51.605423,32.227608,-10.618164,,,,,,,
1537388377.229599,0.362641,0.358657,-2.695273,0.341077,0.183005,0.072983,0.332171,-0.351017,-0.875470,-0.086978,-0.023617,0.145505,67.905182,36.731682,7.155762,,,,,,,
1537388377.239609,0.361725,0.364034,-2.694176,0.505026,-0.141942,0.358361,0.330697,-0.356047,-0.873996,-0.182900,-0.002169,0.175800,67.905182,36.731682,7.155762,,,,,,,
1537388377.249649,0.355733,0.371105,-2.691331,0.575840,-0.620355,0.524159,0.324569,-0.362646,-0.873580,-0.216308,-0.020182,0.176467,79.486320,42.944916,28.139008,,,,,,,
1537388377.259690,0.344436,0.378109,-2.687635,0.519090,-1.108108,0.569622,0.313814,-0.369164,-0.874778,-0.181750,0.012261,0.127708,79.486320,42.944916,28.139008,,,,,,,
1537388377.269730,0.328441,0.384292,-2.683514,0.436866,-1.557785,0.554949,0.299040,-0.374903,-0.877509,-0.176146,0.038675,0.093772,89.709282,49.439926,44.827515,,,,,,,
1537388377.279740,0.307532,0.389691,-2.679826,0.398758,-2.088948,0.468155,0.280012,-0.379903,-0.881627,-0.128966,0.024114,0.084126,89.709282,49.439926,44.827515,,,,,,,
1537388377.289780,0.281111,0.395078,-2.676886,0.455594,-2.671137,0.403439,0.256052,-0.384880,-0.886738,-0.048990,0.007134,0.065189,105.948555,57.128571,54.946320,,,,,,,
1537388377.299819,0.249133,0.401385,-2.674545,0.582680,-3.232804,0.363591,0.226967,-0.390694,-0.892101,0.001412,-0.006721,0.080608,105.948555,57.128571,54.946320,,,,,,,
1537388377.309829,0.212424,0.408883,-2.671867,0.700575,-3.656100,0.441778,0.193450,-0.397584,-0.896941,0.061097,-0.008849,0.088500,132.208252,69.098885,61.646179,,,,,,,
1537388377.319870,0.172857,0.417177,-2.667545,0.734505,-3.775971,0.576029,0.157246,-0.405181,-0.900611,0.052303,0.003341,0.085853,132.208252,69.098885,61.646179,,,,,,,
1537388377.329911,0.133626,0.424474,-2.661197,0.567270,-3.586339,0.729367,0.121405,-0.411841,-0.903132,0.090265,0.062171,0.082987,175.867706,89.655167,75.904785,,,,,,,
1537388377.339951,0.097385,0.426441,-2.650193,-0.028060,-2.905128,1.061261,0.088524,-0.413633,-0.906129,0.006676,0.032652,-0.064177,175.867706,89.655167,75.904785,,,,,,,
1537388377.349961,0.081112,0.421646,-2.639545,-0.918867,-0.272213,0.868688,0.073927,-0.409263,-0.909416,0.012316,0.049201,-0.006233,242.550140,123.893547,127.905334,,,,,,,
1537388377.360001,0.076430,0.413454,-2.630620,-0.951199,0.072016,0.760272,0.069922,-0.401774,-0.913065,0.231348,0.166789,0.105219,242.550140,123.893547,127.905334,,,,,,,
1537388377.370041,0.073968,0.403039,-2.620620,-1.188644,0.283622,0.851166,0.067979,-0.392216,-0.917358,0.104354,0.034702,0.080810,278.655396,148.761078,316.563049,,,,,,,
